,index,sessionid,next,userHash,latitude,longitude,connectionType,platformType,country_code
337,161555,-9005923908529862270,False,-3120781350543923574,36.2134,-86.7311,2,1,us
338,498201,-9005811938848542780,False,-5169793607042371741,35.2369,-80.8957,2,4,us
339,161611,-9005734354177217922,False,7311573792412332022,23.2766,-109.7532,2,4,mx
340,189199,-9005679405871473567,False,-7273371653550903393,41.3908,-73.4483,1,1,us
341,498086,-9005403246364755189,False,6652057337802928598,24.1193,-110.3321,2,4,mx
342,924259,-9005361284758645324,False,-8457571329999160257,19.4354,-99.1427,1,1,mx
343,924217,-9005361284758645324,True,-8457571329999160257,19.4354,-99.1427,1,1,mx
344,1170207,-9004922809953292398,False,-3560148679433447072,51.9627,6.2603,2,4,nl
345,1170201,-9004922809953292398,True,-3560148679433447072,51.9627,6.2603,2,4,nl
346,161660,-9004194074121764972,False,-1469604873431108857,50.6337,5.5675,1,1,be
347,500125,-9002098630029315330,False,6755303829695373109,38.0296,-121.346,2,7,us
348,498214,-9001618140120185163,False,-4031830347772774663,49.3673,-97.9546,2,4,ca
349,1076839,-9000154680688832060,False,-1706035906620915214,50.4967,4.6403,1,7,be
350,1076844,-9000154680688832060,True,-1706035906620915214,50.4967,4.6403,1,7,be
351,498610,-8999830917520543780,False,-8711830389728592299,35.1204,137.1004,2,5,jp
352,497889,-8999099724810179474,False,897190396253906576,-25.5026,-49.2908,1,1,br
353,500335,-8998892269947630432,False,-3057389414918716489,26.1155,-97.4143,1,7,us
354,189144,-8998641551599570852,False,8376310487647899074,-31.9474,115.8648,2,5,au
355,189143,-8998641551599570852,True,8376310487647899074,-31.9474,115.8648,2,5,au
356,1170211,-8998620497739761766,False,6517579754313840624,33.7408,-84.2632,2,5,us
357,1170202,-8998620497739761766,True,6517579754313840624,33.7408,-84.2632,2,5,us
358,497478,-8998283852754962999,False,898762882957437776,32.7767,-96.805,1,1,us
359,498257,-8997848129481443211,False,-523830684224797087,8.9948,-79.523,2,4,pa
360,498864,-8997347513484799551,False,-2073615184519974511,29.6475,-82.404,2,5,us
361,498016,-8996424616492956223,False,7470016671319001744,51.047,3.7206,1,1,be
362,500955,-8996424616492956223,True,7470016671319001744,51.047,3.7206,1,1,be
363,498311,-8990082226203862611,False,-3397828264691016307,40.6763,-73.9492,2,5,us
364,499018,-8989444664130584602,False,-903271891499803682,45.4722,9.1922,2,5,it
365,70047,-8988311631508634299,False,-6177084723257839080,25.8111,-100.6592,1,7,mx
366,498576,-8987938074782134730,False,5302211628242585450,39.2564,9.1592,2,5,it
367,161594,-8986662287027928570,False,-925817938958397499,48.8773,-72.209,2,1,ca
368,161528,-8986313990056938941,False,-5295577296663650874,31.0065,-97.8406,1,1,us
369,816986,-8986313990056938941,True,-5295577296663650874,31.0065,-97.8406,1,1,us
370,71506,-8986016938468293390,False,-7475445913265909208,51.9215,-2.5336,1,7,gb
371,499460,-8985638890573061528,False,3065516605994607711,26.0162,-80.1955,2,7,us
372,498186,-8983172751660767238,False,7883546757643410350,35.4039,137.0517,2,4,jp
373,500065,-8981729804751728479,False,5209737417734763080,42.7273,-73.6696,2,7,us
374,497942,-8981323423461022645,False,-3378401171271180148,36.104,-93.7249,2,1,us
375,129294,-8979927005722867252,False,-7954403591844578982,34.6622,135.5503,1,5,jp
376,498373,-8979536635607112178,False,-90297813747885147,39.8217,-97.0441,2,5,us
377,500204,-8978734732913507651,False,-5787750721582232923,49.2335,28.4817,1,7,ua
378,499551,-8978578122118009992,False,-5610919764701381963,53.3382,-6.2591,2,7,ie
379,817290,-8977211789191772952,False,-7389510803946099052,35.5089,139.4327,1,1,jp
380,129397,-8976337196693187268,False,5759072283501925132,30.3361,-97.9842,2,5,us
381,497345,-8976176897891491708,False,-6403074001854241661,49.9007,2.2968,2,1,fr
382,500894,-8976176897891491708,True,-6403074001854241661,49.9007,2.2968,2,1,fr
383,497728,-8975837526309169286,False,8829567523746670385,28.1758,-82.4193,1,1,us
384,924276,-8975529297678111853,False,-1035145093069933297,-38.1465,144.3574,2,5,au
385,924219,-8975529297678111853,True,-1035145093069933297,-38.1465,144.3574,2,5,au
386,833995,-8974953548183141568,False,-841985009410001450,44.015,1.3649,1,1,fr
387,817567,-8974759887561355704,False,8765812912776472015,35.4665,139.4534,2,4,jp
388,817565,-8974759887561355704,True,8765812912776472015,35.4665,139.4534,2,4,jp
389,499167,-8972909395318217557,False,5294117871842276354,39.4347,-84.6208,2,7,us
390,498917,-8972661820843244193,False,876903555006271865,45.2929,-122.7746,2,5,us
391,698986,-8972603893573258050,False,5969491125177316345,35.6964,139.6342,1,5,jp
392,699056,-8972603893573258050,True,5969491125177316345,35.6964,139.6342,1,5,jp
393,698973,-8972183559196771744,False,-8370163461961745328,39.6888,-105.156,2,5,us
394,698953,-8972183559196771744,True,-8370163461961745328,39.6888,-105.156,2,5,us
395,498632,-8971518225885676991,False,-3710599100062832596,44.6348,-1.0704,1,5,fr
396,497803,-8971215087595001667,False,1569504089479049591,30.1999,-85.8122,1,1,us
397,70663,-8971117864817941402,False,8823026030151903501,53.5649,9.9683,2,5,de
398,917755,-8970929163481771776,False,-610579897516546938,-27.4732,153.0215,2,7,au
399,917752,-8970929163481771776,True,-610579897516546938,-27.4732,153.0215,2,7,au
400,500157,-8970499395073058767,False,-4729891183856329820,30.2781,-94.2167,2,7,us
401,499268,-8970157108391850660,False,758660592632191798,47.9818,10.1853,2,7,de
402,500448,-8969193018967475997,False,4823753093529528179,37.8376,-122.2398,2,7,us
403,501178,-8969193018967475997,True,4823753093529528179,37.8376,-122.2398,2,7,us
404,924269,-8969121386529120663,False,7689102064181882243,48.8582,2.3387,1,1,fr
405,924218,-8969121386529120663,True,7689102064181882243,48.8582,2.3387,1,1,fr
406,917653,-8968943521103554703,False,-4646901227178385397,35.0968,136.9064,1,1,jp
407,917649,-8968943521103554703,True,-4646901227178385397,35.0968,136.9064,1,1,jp
408,498703,-8968841375735727591,False,6135693035003142370,41.387,2.1701,2,5,es
409,85719,-8967787493183556273,False,-9178878050996504271,32.7822,-97.4969,1,7,us
410,499099,-8967293841714919462,False,-618383435609970546,46.0965,-64.8007,1,5,ca
411,129286,-8966576548854649319,False,2724448993992593187,-12.0464,-77.0428,2,7,pe
412,85683,-8965918831442946514,False,4391016962578415817,45.0546,-93.2566,2,5,us
413,498949,-8965189692672299884,False,-2684519415021466833,32.3921,-116.9543,2,5,mx
414,501121,-8965189692672299884,True,-2684519415021466833,32.3921,-116.9543,2,5,mx
415,499297,-8964957608983918275,False,5168167452407933491,42.2474,-71.8069,2,7,us
416,924223,-8962555990921432400,False,7083219096201154567,35.5381,139.4479,1,1,jp
417,924216,-8962555990921432400,True,7083219096201154567,35.5381,139.4479,1,1,jp
418,189928,-8962366340555466097,False,5383571110652049884,-8.0091,-34.9498,2,1,br
419,189923,-8962366340555466097,True,5383571110652049884,-8.0091,-34.9498,2,1,br
420,497674,-8962246890235510810,False,-8816300434568167765,39.6087,-110.7995,1,1,us
421,498035,-8960723204314900592,False,-2438321250947392497,37.0574,-80.7722,1,1,us
422,499934,-8960022767011816592,False,-3427189382129072386,40.4836,-81.4387,2,7,us
423,499607,-8959975442861198457,False,7921012925123701723,40.6713,-73.8943,2,7,us
424,499364,-8959177855051730330,False,-2344055064877162891,39.5473,-119.7951,2,7,us
425,501131,-8959177855051730330,True,-2344055064877162891,39.5473,-119.7951,2,7,us
426,499751,-8958861685502433266,False,-1137833011271818247,33.6268,-117.8718,1,7,us
427,498298,-8957785235683071350,False,-7255789432060238326,32.4413,-81.7711,2,4,us
428,189896,-8956857146385868419,False,5325519404928887051,42.0373,-93.6005,1,5,us
429,70935,-8956652678691307122,False,7901792079855355997,37.9643,-84.4703,1,7,us
430,500439,-8956313354159939406,False,-630033496184946877,39.018,-77.539,2,7,us
431,371279,-8954433128409479160,False,61907008321949821,38.5753,-90.2651,2,7,us
432,370138,-8953952296880125621,False,5673322110546085517,33.728,-116.711,2,5,us
433,369908,-8953742642714433300,False,5238168083693647932,35.926,139.3275,2,4,jp
434,833973,-8953388447406200312,False,-234545032538687893,35.7439,139.6461,1,5,jp
435,833864,-8953388447406200312,True,-234545032538687893,35.7439,139.6461,1,5,jp
436,371499,-8949630069694113470,False,-5820421326524336257,39.9038,-104.9419,2,7,us
437,369537,-8947678170098475329,False,7395148085906665899,42.2808,-122.9047,2,1,us
438,70189,-8947083267531875665,False,-4277233063028355575,27.6357,-99.5923,2,7,us
439,369506,-8946110182994730177,False,-6608632281027205830,33.4294,-112.3896,1,1,us
440,370408,-8942508748663880887,False,-2728790738999098950,40.1333,-85.6538,1,5,us
441,370717,-8942309026513247334,False,1257082429669508005,39.4799,-76.2955,2,5,us
442,129558,-8940729446516887510,False,1705661944953619396,64.8276,-147.6573,1,7,us
443,129553,-8940729446516887510,True,1705661944953619396,64.8276,-147.6573,1,7,us
444,369510,-8940422268082709074,False,5574419314834606536,1.3856,103.8658,1,1,sg
445,372230,-8940422268082709074,True,5574419314834606536,1.3856,103.8658,1,1,sg
446,817561,-8940108376515597593,False,3918766628334382333,42.2266,14.3952,2,7,it
447,817552,-8940108376515597593,True,3918766628334382333,42.2266,14.3952,2,7,it
448,129109,-8939252387396461729,False,7695147942524728162,50.8344,4.368,1,1,be
449,371648,-8938210040679576457,False,5218638602282596005,34.1554,-118.5957,2,7,us
450,370672,-8937245962795914919,False,7866657696406526438,40.4837,-104.8994,2,5,us
451,369150,-8934467316430555137,False,-6115325775635452881,38.1608,-85.7807,1,1,us
452,369105,-8933028146614170304,False,5080195701231327641,43.8784,-79.2642,1,1,ca
453,370199,-8931800883131333901,False,-6266969282080052061,30.5045,-97.8209,1,5,us
454,70470,-8931761109478471671,False,-6707377112754111333,36.2819,-115.1475,2,7,us
455,371253,-8930045250523557277,False,1295595316723888757,42.4422,-87.8396,2,7,us
456,370159,-8928457838408720664,False,4589777511987426337,48.3698,1.3339,2,5,fr
457,230002,-8927890264086012566,False,-7964462953371527052,42.265,-83.0283,2,1,ca
458,371465,-8926750405454261996,False,-8362250152200827776,38.7943,-90.2817,2,7,us
459,229900,-8924480775166598891,False,3406468211608762326,42.5606,-87.829,2,4,us
460,340586,-8924360549945918830,False,7596187939354624468,-23.5257,-46.8288,2,7,br
461,340574,-8924360549945918830,True,7596187939354624468,-23.5257,-46.8288,2,7,br
462,370863,-8924316125710286261,False,-5825835183356157559,28.1984,-81.487,2,5,us
463,371795,-8924273900786594529,False,905008749012069363,39.9242,-75.0193,2,7,us
464,917788,-8924144108443024959,False,2710872872687306410,34.7361,136.522,2,4,jp
465,917753,-8924144108443024959,True,2710872872687306410,34.7361,136.522,2,4,jp
466,369320,-8921626662544028498,False,4823201595329086452,-34.9314,-57.9489,1,1,ar
467,85204,-8921388085931902080,False,151505025469721853,33.6871,-84.151,1,5,us
468,370309,-8921134124764114961,False,3160634639677518835,26.4336,50.1116,1,5,sa
469,478023,-8920642572948604014,False,-6331883377339101026,29.6856,-95.1186,2,5,us
470,478031,-8920642572948604014,True,-6331883377339101026,29.6856,-95.1186,2,5,us
471,189657,-8920297606982302899,False,-3722786039916992914,-22.4676,-68.9335,2,5,cl
472,371774,-8920222624866516504,False,-5034583184015321757,42.7264,-83.1599,2,7,us
473,371904,-8919357403708628901,False,-4211443456480092060,32.4648,-99.7589,2,7,us
474,370943,-8917757058112700342,False,8651475339870771369,52.5819,-1.201,2,5,gb
475,340185,-8916016760265165278,False,-2745041614122678841,56.4597,-2.9775,1,7,gb
476,340180,-8916016760265165278,True,-2745041614122678841,56.4597,-2.9775,1,7,gb
477,370388,-8914778827242748213,False,-6800047612951354464,41.8904,12.5126,2,5,it
478,189755,-8914477412840225228,False,1085854526301899943,40.3886,-75.9286,1,1,us
479,370801,-8914116621591068301,False,-4826405974559049801,35.032,-90.0139,1,5,us
480,370247,-8912024532247156661,False,377384940314432879,38.6711,-121.1495,2,5,us
481,70450,-8911364973995795229,False,-6837361568887892734,39.0537,-94.5906,1,1,us
482,370352,-8911209515440426942,False,8016102930242645398,-23.6191,-46.7806,2,5,br
483,833975,-8910522220979936274,False,-8114963551207254846,23.7113,120.3897,1,1,tw
484,833953,-8910522220979936274,True,-8114963551207254846,23.7113,120.3897,1,1,tw
485,371402,-8908955327619509501,False,4583067137634507806,34.02,-117.8984,2,7,us
486,370190,-8908867452169973959,False,7308226934196196607,33.2487,-111.6343,1,5,us
487,340232,-8908436534897336832,False,-1362023167969703110,46.5922,-120.53,1,7,us
488,340230,-8908436534897336832,True,-1362023167969703110,46.5922,-120.53,1,7,us
489,370770,-8907590596022025932,False,1004709884862466683,39.4615,-77.9742,1,5,us
490,917655,-8905420391522674896,False,5199459427194263271,33.21,130.4935,1,5,jp
491,917651,-8905420391522674896,True,5199459427194263271,33.21,130.4935,1,5,jp
492,71029,-8904637643665506825,False,5014623468018938620,32.799,-96.956,1,1,us
493,370507,-8903268928121892301,False,-5471649543394268471,31.2653,-85.3992,1,5,us
494,370006,-8903212982290915714,False,363229388925413527,29.4247,-98.4621,2,4,us
495,340612,-8902422496909410747,False,7063129991388089,38.4426,-122.7547,2,7,us
496,340611,-8902422496909410747,True,7063129991388089,38.4426,-122.7547,2,7,us
497,477691,-8902228063568393084,False,-8246537435890235776,30.2585,-93.1146,2,7,us
498,370461,-8899762891793895597,False,2232445432221333568,40.7009,-73.9461,1,5,us
499,340757,-8899337997449195043,False,-1892932239997472652,35.251,139.0524,2,4,jp
500,340756,-8899337997449195043,True,-1892932239997472652,35.251,139.0524,2,4,jp
501,369386,-8898850084521723893,False,8146870315808307636,40.0732,-82.4017,1,1,us
502,71653,-8898703866254363352,False,-2317341184409845770,-12.0464,-77.0428,1,1,pe
503,129178,-8895576424032038150,False,2641857524656915930,44.3794,-64.5197,2,5,ca
504,189603,-8895412832222558130,False,6786188544764718966,-23.8566,-46.2705,1,1,br
505,371577,-8894632799493439376,False,-793869226851710515,33.6731,-111.9461,2,7,us
506,340431,-8893576451797023623,False,1288228223036150547,-32.9281,151.786,2,5,au
507,340424,-8893576451797023623,True,1288228223036150547,-32.9281,151.786,2,5,au
508,734042,-8893474288470539451,False,7679592743481408708,52.5128,13.4151,2,5,de
509,734032,-8893474288470539451,True,7679592743481408708,52.5128,13.4151,2,5,de
510,85658,-8893455469790703331,False,-4243151072263542039,32.6487,-97.335,2,4,us
511,129531,-8892937272909088708,False,-9213206358688049023,42.2876,-83.3734,1,7,us
512,129429,-8892908664557528097,False,-4687562149743373753,53.7687,-2.4667,1,1,gb
513,369246,-8892829819124966026,False,7306888297720673387,37.3881,-121.8756,1,1,us
514,369729,-8892214016449118295,False,-4652070372011023223,38.7115,16.2976,1,1,it
515,369343,-8892074960312000291,False,2191112600385729691,-23.3128,-51.1596,1,1,br
516,371995,-8891091726878074363,False,-8596150830321484113,38.9345,-84.5481,2,7,us
517,370580,-8890836786198393925,False,8990473187773343597,35.1125,138.9276,1,5,jp
518,372302,-8890836786198393925,True,8990473187773343597,35.1125,138.9276,1,5,jp
519,848015,-8889732365506370028,False,5928823243166773124,35.6897,139.6895,1,5,jp
520,369522,-8889459224746687463,False,5265079436571188772,30.223,-81.7595,1,1,us
521,834456,-8888384763527874476,False,8296058757696073475,47.3429,0.457,2,4,fr
522,834392,-8888384763527874476,True,8296058757696073475,47.3429,0.457,2,4,fr
523,370625,-8888189892474305041,False,704529036099265215,47.2144,-1.5512,1,5,fr
524,369772,-8887639481456625830,False,-3178351051371882544,-19.5483,-47.9414,1,1,br
525,734036,-8887384784933000096,False,7607904389974669288,47.223,-122.5361,2,1,us
526,734031,-8887384784933000096,True,7607904389974669288,47.223,-122.5361,2,1,us
527,371223,-8884812037716292841,False,7864975294183101843,45.4722,9.1922,1,5,it
528,371038,-8884405211552396597,False,-103270313168131618,40.7849,-73.6391,2,5,us
529,230226,-8883466284041509262,False,7636791263846576369,45.3696,-73.5654,2,7,ca
530,129592,-8882011446138253648,False,-518433867268085841,51.6017,7.2183,2,5,de
531,371149,-8880324878747709809,False,-2587003726601866127,40.8691,14.4364,2,5,it
532,371189,-8879888764599782814,False,-3282291963784682688,40.8622,-73.8902,2,5,us
533,371670,-8877815007083564959,False,-5917293272021227955,28.7935,-81.2868,1,7,us
534,70093,-8877709532921869799,False,-5501084437715003220,34.0803,-117.735,1,5,us
535,70056,-8877709532921869799,True,-5501084437715003220,34.0803,-117.735,1,5,us
536,390249,-8876442164537341868,False,1394419908424106828,42.3888,-83.1895,2,5,us
537,390227,-8876442164537341868,True,1394419908424106828,42.3888,-83.1895,2,5,us
538,477660,-8876379135181273785,False,-468163437161987457,43.2262,-79.8621,2,1,ca
539,477667,-8876379135181273785,True,-468163437161987457,43.2262,-79.8621,2,1,ca
540,369648,-8872636408539467140,False,-8717135340962575465,38.7741,-77.2385,2,1,us
541,369858,-8871231202276991290,False,5334368693928149269,35.9028,139.6493,1,1,jp
542,70224,-8870346896244051666,False,8266453861645103727,29.6856,-95.1186,2,7,us
543,369693,-8870179900375429437,False,3869034637259020540,-33.6141,-70.5893,2,1,cl
544,390261,-8869911770448819925,False,1251954853690468317,35.7349,139.3197,2,4,jp
545,370476,-8868584776694012246,False,1838728877654375384,37.7759,-90.4071,2,5,us
546,372053,-8868503396260305119,False,-7042100111650973097,20.6381,-103.348,2,7,mx
547,372332,-8868503396260305119,True,-7042100111650973097,20.6381,-103.348,2,7,mx
548,340255,-8868050618323665910,False,-7137012525334243854,37.3512,-121.8846,1,1,us
549,340251,-8868050618323665910,True,-7137012525334243854,37.3512,-121.8846,1,1,us
